SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,SEASON
22022,1628369,0022201206,"Apr 07, 2023",BOS vs. TOR,W,20,7,12,0.583,0,5,0.0,7,9,0.778,1,2,3,4,0,0,3,2,21,23,1,Jayson Tatum,2022-23
22022,1628369,0022201181,"Apr 04, 2023",BOS @ PHI,L,38,7,20,0.35,2,8,0.25,3,5,0.6,1,5,6,6,3,0,2,2,19,-13,1,Jayson Tatum,2022-23
22022,1628369,0022201152,"Mar 31, 2023",BOS vs. UTA,W,36,12,17,0.706,5,8,0.625,10,11,0.909,1,10,11,3,3,0,0,4,39,7,1,Jayson Tatum,2022-23
22022,1628369,0022201146,"Mar 30, 2023",BOS @ MIL,W,31,12,18,0.667,8,10,0.8,8,8,1.0,1,7,8,1,0,0,0,1,40,36,1,Jayson Tatum,2022-23
22022,1628369,0022201130,"Mar 28, 2023",BOS @ WAS,L,32,11,19,0.579,2,7,0.286,4,4,1.0,0,9,9,5,0,1,3,4,28,-10,1,Jayson Tatum,2022-23
22022,1628369,0022201097,"Mar 24, 2023",BOS vs. IND,W,32,13,24,0.542,3,9,0.333,5,6,0.833,0,7,7,2,2,0,6,3,34,23,1,Jayson Tatum,2022-23
22022,1628369,0022201081,"Mar 21, 2023",BOS @ SAC,W,35,14,25,0.56,2,7,0.286,6,11,0.545,1,7,8,4,2,0,1,0,36,21,1,Jayson Tatum,2022-23
22022,1628369,0022201062,"Mar 18, 2023",BOS @ UTA,L,39,4,12,0.333,3,8,0.375,4,6,0.667,0,3,3,6,0,1,2,3,15,-13,1,Jayson Tatum,2022-23
22022,1628369,0022201053,"Mar 17, 2023",BOS @ POR,W,36,8,20,0.4,2,11,0.182,16,18,0.889,1,11,12,4,3,0,5,2,34,11,1,Jayson Tatum,2022-23
22022,1628369,0022201039,"Mar 15, 2023",BOS @ MIN,W,37,4,16,0.25,0,8,0.0,14,16,0.875,1,11,12,2,2,1,2,5,22,-3,1,Jayson Tatum,2022-23
22022,1628369,0022201024,"Mar 13, 2023",BOS @ HOU,L,41,8,22,0.364,2,10,0.2,4,4,1.0,0,8,8,6,1,0,4,1,22,-2,1,Jayson Tatum,2022-23
22022,1628369,0022201008,"Mar 11, 2023",BOS @ ATL,W,35,12,25,0.48,5,14,0.357,5,6,0.833,0,15,15,6,0,1,1,5,34,13,1,Jayson Tatum,2022-23
22022,1628369,0022200986,"Mar 08, 2023",BOS vs. POR,W,31,11,17,0.647,6,10,0.6,2,4,0.5,1,6,7,2,1,0,3,0,30,21,1,Jayson Tatum,2022-23
22022,1628369,0022200969,"Mar 05, 2023",BOS vs. NYK,L,49,12,30,0.4,6,17,0.353,10,12,0.833,2,9,11,6,0,0,2,2,40,4,1,Jayson Tatum,2022-23
22022,1628369,0022200948,"Mar 03, 2023",BOS vs. BKN,L,38,10,23,0.435,0,7,0.0,2,2,1.0,1,12,13,5,1,2,4,2,22,-19,1,Jayson Tatum,2022-23
